cutting_line_id,plate_id,seq_no
L4,P002176,992
L4,P002853,993
L4,P001844,994
L4,P000174,995
L4,P008706,996
L4,P006236,997
L4,P009059,998
L4,P001054,999
L4,P004964,1000
L4,P004893,1001
L4,P003077,1002
L4,P006952,1003
L4,P004633,1004
L4,P006466,1005
L4,P006777,1006
L4,P007556,1007
L4,P007835,1008
L4,P007325,1009
L4,P005549,1010
L4,P009094,1011
L4,P008804,1012
L4,P001196,1013
L4,P007041,1014
L4,P003483,1015
L4,P007779,1016
L4,P006620,1017
L4,P007926,1018
L4,P000794,1019
L4,P004974,1020
L4,P008817,1021
L4,P008705,1022
L4,P007863,1023
L4,P004207,1024
L4,P009235,1025
L4,P000375,1026
L4,P006482,1027
L4,P003100,1028
L4,P001405,1029
L4,P000705,1030
L4,P006022,1031
L4,P001723,1032
L4,P003152,1033
L4,P002418,1034
L4,P008126,1035
L4,P001841,1036
L4,P006721,1037
L4,P002900,1038
L4,P001492,1039
L4,P001027,1040
L4,P006752,1041
L4,P004581,1042
L4,P008121,1043
L4,P006714,1044
L4,P003765,1045
L4,P005971,1046
L4,P006704,1047
L4,P009700,1048
L4,P008645,1049
L4,P009169,1050
L4,P002133,1051
L4,P006819,1052
L4,P000775,1053
L4,P002601,1054
L4,P002091,1055
L4,P009122,1056
L4,P009817,1057
L4,P003747,1058
L4,P006850,1059
L4,P000908,1060
L4,P005330,1061
L4,P006493,1062
L4,P009407,1063
L4,P002810,1064
L4,P003270,1065
L4,P009092,1066
L4,P007024,1067
L4,P006805,1068
L4,P009957,1069
L4,P007544,1070
L4,P002182,1071
L4,P000011,1072
L4,P001996,1073
L4,P008211,1074
L4,P000017,1075
L4,P006723,1076
L4,P008376,1077
L4,P000733,1078
L4,P001279,1079
L4,P000676,1080
L4,P002565,1081
L4,P004043,1082
L4,P009330,1083
L4,P001783,1084
L4,P003333,1085
L4,P006793,1086
L4,P004110,1087
L4,P009786,1088
L4,P008473,1089
L4,P008814,1090
L4,P003546,1091
L4,P000366,1092
L4,P005184,1093
L4,P009965,1094
L4,P003385,1095
L4,P000244,1096
L4,P000058,1097
L4,P008030,1098
L4,P008982,1099
L4,P001088,1100
L4,P001630,1101
L4,P006453,1102
L4,P000522,1103
L4,P004174,1104
L4,P002555,1105
L4,P001741,1106
L4,P004291,1107
L4,P007330,1108
L4,P006425,1109
L4,P009716,1110
L4,P004036,1111
L4,P002185,1112
L4,P004396,1113
L4,P004140,1114
L4,P005003,1115
L4,P008793,1116
L4,P005744,1117
L4,P005293,1118
L4,P004247,1119
L4,P003900,1120
L4,P008315,1121
L4,P000239,1122
L4,P008885,1123
L4,P003817,1124
L4,P007887,1125
L4,P001352,1126
L4,P006683,1127
L4,P005745,1128
L4,P005424,1129
L4,P001515,1130
L4,P005163,1131
L4,P008994,1132
L4,P009217,1133
L4,P001549,1134
L4,P007810,1135
L4,P009501,1136
L4,P004488,1137
L4,P003215,1138
L4,P000322,1139
L4,P009084,1140
L4,P007522,1141
L4,P003208,1142
L4,P004385,1143
L4,P009752,1144
L4,P006110,1145
L4,P007352,1146
L4,P007764,1147
L4,P009360,1148
L4,P003507,1149
L4,P007490,1150
L4,P008011,1151
L4,P001668,1152
L4,P008460,1153
L4,P006967,1154
L4,P008046,1155
L4,P006657,1156
L4,P009928,1157
L4,P004686,1158
L4,P002963,1159
L4,P003763,1160
L4,P007280,1161
L4,P007828,1162
L4,P001838,1163
L4,P001377,1164
L4,P002538,1165
L4,P003962,1166
L4,P003589,1167
L4,P007537,1168
L4,P003275,1169
L4,P002364,1170
L4,P009224,1171
L4,P009600,1172
L4,P007572,1173
L4,P005803,1174
L4,P003423,1175
L4,P006894,1176
L4,P002048,1177
L4,P009138,1178
L4,P006605,1179
L4,P006175,1180
L4,P000315,1181
L4,P002994,1182
L4,P001936,1183
L4,P005524,1184
L4,P007269,1185
L4,P009168,1186
L4,P002448,1187
L4,P005250,1188
L4,P005713,1189
L4,P004932,1190
L4,P000489,1191
L4,P003037,1192
L4,P000926,1193
L4,P002314,1194
L4,P005679,1195
L4,P005361,1196
L4,P001114,1197
L4,P004710,1198
L4,P005529,1199
L4,P004688,1200
L5,P002587,1
L5,P002754,2
L5,P004772,3
L5,P004644,4
L5,P008484,5
L5,P000553,6
L5,P006595,7
L5,P000646,8
L5,P007852,9
L5,P003730,10
L5,P004119,11
L5,P002042,12
L5,P001511,13
L5,P008296,14
L5,P002226,15
L5,P008236,16
L5,P000485,17
L5,P006258,18
L5,P005256,19
L5,P002591,20
L5,P008145,21
L5,P003205,22
L5,P006484,23
L5,P000194,24
L5,P002713,25
L5,P009097,26
L5,P009511,27
L5,P003861,28
L5,P001436,29
L5,P004977,30
L5,P002588,31
L5,P001788,32
L5,P005708,33
L5,P006863,34
L5,P005274,35
L5,P003894,36
L5,P005909,37
L5,P005688,38
L5,P001369,39
L5,P003243,40
L5,P001897,41
L5,P006733,42
L5,P002252,43
L5,P009080,44
L5,P009948,45
L5,P004236,46
L5,P008097,47
L5,P000947,48
L5,P002864,49
L5,P005103,50
L5,P005105,51
L5,P003722,52
L5,P007846,53
L5,P001363,54
L5,P006120,55
L5,P008790,56
L5,P005756,57
L5,P005031,58
L5,P004508,59
L5,P009741,60
L5,P006252,61
L5,P004881,62
L5,P008968,63
L5,P006381,64
L5,P006759,65
L5,P005543,66
L5,P004227,67
L5,P005965,68
L5,P005402,69
L5,P002118,70
L5,P000946,71
L5,P003045,72
L5,P007518,73
L5,P002995,74
L5,P006038,75
L5,P006855,76
L5,P002336,77
L5,P007659,78
L5,P003622,79
L5,P001771,80
L5,P000231,81
L5,P004324,82
L5,P002951,83
L5,P002253,84
L5,P004596,85
L5,P004815,86
L5,P004163,87
L5,P001604,88
L5,P004922,89
L5,P009328,90
L5,P006656,91
L5,P006041,92
L5,P003334,93
L5,P000230,94
L5,P007667,95
L5,P005425,96
L5,P003568,97
L5,P004359,98
L5,P006044,99
L5,P003936,100
L5,P002432,101
L5,P008418,102
L5,P005808,103
L5,P004363,104
L5,P009856,105
L5,P004128,106
L5,P005730,107
L5,P009205,108
L5,P003925,109
L5,P002852,110
L5,P004299,111
L5,P001541,112
L5,P005242,113
L5,P007266,114
L5,P002433,115
L5,P005126,116
L5,P006421,117
L5,P000864,118
L5,P001667,119
L5,P006878,120
L5,P002583,121
L5,P006516,122
L5,P001395,123
L5,P006408,124
L5,P004159,125
L5,P006648,126
L5,P004256,127
L5,P007947,128
L5,P001913,129
L5,P005548,130
L5,P001197,131
L5,P005149,132
L5,P003811,133
L5,P008445,134
L5,P007229,135
L5,P008188,136
L5,P009526,137
L5,P007938,138
L5,P008244,139
L5,P004203,140
L5,P001698,141
L5,P004878,142
L5,P005241,143
L5,P004383,144
L5,P007561,145
L5,P005772,146
L5,P000104,147
L5,P001092,148
L5,P008865,149
L5,P000859,150
L5,P009191,151
L5,P002481,152
L5,P005523,153
L5,P006978,154
L5,P002736,155
L5,P004217,156
L5,P009701,157
L5,P006614,158
L5,P006622,159
L5,P005475,160
L5,P006550,161
L5,P007855,162
L5,P009193,163
L5,P007687,164
L5,P000837,165
L5,P000406,166
L5,P009568,167
L5,P003727,168
L5,P009420,169
L5,P009248,170
L5,P007418,171
L5,P003362,172
L5,P000350,173
L5,P006822,174
L5,P001036,175
L5,P007510,176
L5,P004351,177
L5,P004321,178
L5,P003750,179
L5,P002241,180
L5,P006265,181
L5,P002004,182
L5,P005519,183
L5,P001906,184
L5,P001107,185
L5,P009739,186
L5,P008614,187
L5,P008611,188
L5,P007354,189
L5,P000525,190
L5,P006567,191
L5,P002016,192
L5,P004067,193
L5,P005544,194
L5,P000101,195
L5,P002561,196
L5,P004944,197
L5,P001556,198
L5,P001530,199
L5,P001569,200
L5,P009351,201
L5,P004718,202
L5,P005635,203
L5,P008931,204
L5,P003454,205
L5,P001952,206
L5,P003398,207
L5,P005838,208
L5,P009038,209
L5,P007925,210
L5,P002933,211
L5,P001753,212
L5,P004002,213
L5,P003065,214
L5,P006485,215
L5,P002282,216
L5,P000303,217
L5,P004830,218
L5,P000828,219
L5,P003738,220
L5,P000357,221
L5,P004429,222
L5,P004412,223
L5,P004459,224
L5,P005668,225
L5,P008118,226
L5,P006377,227
L5,P000139,228
L5,P000290,229
L5,P001223,230
L5,P009228,231
L5,P008717,232
L5,P009880,233
L5,P005950,234
L5,P002402,235
L5,P000429,236
L5,P000385,237
L5,P004960,238
L5,P008890,239
L5,P003312,240
L5,P007642,241
L5,P004555,242
L5,P009177,243
L5,P008856,244
L5,P009329,245
L5,P009946,246
L5,P003544,247
L5,P000182,248
L5,P001782,249
L5,P009518,250
L5,P004416,251
L5,P004249,252
L5,P002117,253
L5,P003708,254
L5,P004559,255
L5,P001702,256
L5,P001953,257
L5,P004405,258
L5,P007791,259
L5,P007740,260
L5,P007294,261
L5,P005900,262
L5,P007086,263
L5,P003889,264
L5,P009432,265
L5,P006434,266
L5,P009863,267
L5,P006045,268
L5,P001082,269
L5,P005664,270
L5,P000943,271
L5,P003630,272
L5,P005145,273
L5,P004840,274
L5,P002030,275
L5,P001051,276
L5,P004569,277
L5,P003005,278
L5,P000053,279
L5,P001537,280
L5,P005846,281
L5,P005927,282
L5,P007341,283
L5,P008889,284
L5,P006599,285
L5,P002943,286
L5,P009877,287
L5,P009003,288
L5,P002352,289
L5,P005853,290
L5,P002424,291
L5,P002315,292
L5,P000316,293
L5,P003023,294
L5,P004845,295
L5,P004328,296
L5,P004042,297
L5,P006077,298
L5,P001423,299
L5,P003034,300
L5,P000867,301
L5,P000117,302
L5,P007539,303
L5,P004996,304
L5,P002863,305
L5,P007422,306
L5,P004510,307
L5,P004788,308
L5,P008557,309
L5,P009141,310
L5,P000025,311
L5,P002026,312
L5,P005395,313
L5,P008515,314
L5,P005690,315
L5,P003656,316
L5,P000570,317
L5,P008318,318
L5,P001816,319
L5,P001040,320
L5,P008294,321
L5,P004144,322
L5,P008390,323
L5,P008501,324
L5,P009558,325
L5,P004014,326
L5,P008001,327
L5,P009995,328
L5,P001601,329
L5,P008920,330
L5,P007984,331
L5,P004142,332
L5,P002682,333
L5,P001843,334
L5,P004462,335
L5,P008189,336
L5,P000860,337
L5,P004918,338
L5,P008888,339
L5,P000513,340
L5,P007172,341
L5,P001296,342
L5,P003477,343
L5,P004001,344
L5,P002737,345
L5,P008440,346
L5,P001297,347
L5,P004070,348
L5,P001749,349
L5,P008506,350
L5,P003263,351
L5,P007744,352
L5,P004965,353
L5,P004276,354
L5,P003220,355
L5,P002052,356
L5,P000300,357
L5,P007476,358
L5,P009906,359
L5,P000437,360
L5,P009548,361
L5,P000110,362
L5,P001109,363
L5,P005709,364
L5,P003852,365
L5,P001648,366
L5,P006497,367
L5,P009447,368
L5,P005344,369
L5,P008338,370
L5,P006399,371
L5,P008574,372
L5,P001587,373
L5,P006904,374
L5,P008685,375
L5,P003932,376
L5,P002614,377
L5,P009484,378
L5,P002196,379
L5,P007769,380
L5,P002039,381
L5,P009560,382
L5,P006163,383
L5,P000919,384
L5,P004280,385
L5,P005624,386
L5,P001175,387
L5,P008780,388
L5,P002124,389
L5,P001103,390
L5,P008106,391
L5,P003455,392
L5,P002570,393
L5,P000871,394
L5,P005370,395
L5,P001558,396
L5,P001497,397
L5,P002846,398
L5,P004776,399
L5,P007783,400
L5,P006255,401
L5,P007913,402
L5,P006638,403
L5,P004354,404
L5,P005821,405
L5,P004917,406
L5,P004649,407
L5,P003757,408
L5,P004638,409
L5,P003986,410
L5,P002287,411
L5,P000273,412
L5,P002260,413
L5,P005257,414
L5,P004655,415
L5,P005995,416
L5,P008370,417
L5,P006686,418
L5,P004415,419
L5,P004308,420
L5,P000044,421
L5,P004005,422
L5,P009436,423
L5,P002197,424
L5,P006666,425
L5,P003239,426
L5,P009748,427
L5,P001259,428
L5,P001034,429
L5,P009690,430
L5,P009981,431
L5,P000534,432
L5,P003633,433
L5,P004216,434
L5,P008639,435
L5,P001493,436
L5,P007592,437
L5,P009974,438
L5,P003070,439
L5,P005347,440
L5,P000581,441
L5,P006491,442
L5,P009777,443
L5,P001796,444
L5,P007766,445
L5,P002673,446
L5,P004867,447
L5,P000988,448
L5,P007679,449
L5,P006713,450
L5,P006982,451
L5,P004750,452
L5,P001944,453
L5,P002248,454
L5,P003908,455
L5,P002812,456
L5,P004332,457
L5,P003010,458
L5,P001217,459
L5,P002459,460
L5,P005248,461
L5,P002522,462
L5,P007526,463
L5,P000892,464
L5,P000391,465
L5,P006108,466
L5,P006193,467
L5,P004876,468
L5,P008401,469
L5,P005945,470
L5,P001459,471
L5,P005518,472
L5,P005721,473
L5,P000965,474
L5,P006506,475
L5,P009727,476
L5,P000143,477
L5,P009811,478
L5,P007333,479
L5,P005118,480
L5,P000663,481
L5,P004277,482
L5,P002483,483
L5,P004770,484
L5,P000394,485
L5,P002462,486
L5,P006536,487
L5,P001682,488
L5,P006557,489
L5,P007882,490
L5,P004784,491
L5,P009093,492
L5,P008304,493
L5,P009443,494
L5,P004226,495
L5,P000726,496
L5,P006060,497
L5,P000124,498
L5,P002404,499
L5,P003593,500
L5,P005070,501
L5,P007421,502
L5,P009874,503
L5,P003603,504
L5,P000727,505
L5,P005296,506
L5,P004724,507
L5,P002734,508
L5,P001811,509
L5,P002858,510
L5,P006692,511
L5,P006465,512
L5,P001802,513
L5,P004953,514
L5,P002151,515
L5,P007906,516
L5,P006731,517
L5,P007608,518
L5,P004927,519
L5,P001846,520
L5,P003966,521
L5,P003768,522
L5,P002749,523
L5,P009286,524
L5,P003492,525
L5,P000833,526
L5,P004305,527
L5,P004626,528
L5,P004933,529
L5,P001258,530
L5,P003886,531
L5,P002316,532
L5,P001148,533
L5,P000971,534
L5,P008784,535
L5,P004274,536
L5,P006973,537
L5,P000072,538
L5,P005476,539
L5,P004762,540
L5,P005178,541
L5,P007973,542
L5,P000123,543
L5,P002119,544
L5,P006693,545
L5,P009522,546
L5,P006228,547
L5,P006181,548
L5,P004984,549
L5,P007498,550
L5,P005811,551
L5,P001470,552
L5,P001719,553
L5,P005701,554
L5,P004707,555
L5,P001391,556
L5,P001872,557
L5,P003743,558
L5,P002742,559
L5,P002620,560
L5,P006915,561
L5,P006892,562
L5,P004287,563
L5,P004860,564
L5,P007486,565
L5,P001713,566
L5,P003138,567
L5,P005239,568
L5,P004866,569
L5,P000751,570
L5,P003519,571
L5,P005513,572
L5,P006017,573
L5,P005571,574
L5,P007623,575
L5,P008375,576
L5,P001926,577
L5,P006336,578
L5,P004631,579
L5,P008044,580
L5,P009996,581
L5,P001792,582
L5,P001341,583
L5,P009479,584
L5,P008935,585
L5,P008088,586
L5,P001610,587
L5,P007724,588
L5,P001236,589
L5,P006841,590
L5,P002702,591
L5,P001995,592
L5,P007931,593
L5,P009243,594
L5,P007832,595
L5,P008268,596
L5,P000658,597
L5,P005957,598
L5,P001801,599
L5,P003194,600
L5,P009202,601
L5,P000136,602
L5,P002107,603
L5,P001762,604
L5,P004118,605
L5,P009790,606
L5,P000010,607
L5,P002762,608
L5,P008944,609
L5,P005767,610
L5,P008656,611
L5,P008599,612
L5,P004022,613
L5,P008571,614
L5,P006816,615
L5,P001773,616
L5,P000175,617
L5,P008076,618
L5,P006313,619
L5,P001486,620
L5,P000538,621
L5,P002989,622
L5,P009667,623
L5,P007329,624
L5,P000904,625
L5,P004588,626
L5,P009145,627
L5,P004369,628
L5,P008034,629
L5,P000569,630
L5,P000771,631
L5,P005791,632
L5,P001865,633
L5,P003728,634
L5,P007084,635
L5,P000793,636
L5,P000047,637
L5,P003525,638
L5,P003567,639
L5,P003849,640
L5,P003017,641
L5,P006189,642
L5,P009118,643
L5,P005542,644
L5,P006548,645
L5,P001050,646
L5,P007413,647
L5,P002747,648
L5,P009764,649
L5,P006833,650
L5,P002672,651
L5,P001166,652
L5,P001347,653
L5,P008281,654
L5,P003586,655
L5,P001614,656
L5,P008787,657
L5,P000225,658
L5,P003548,659
L5,P006029,660
L5,P003990,661
L5,P006586,662
L5,P005550,663
L5,P004132,664
L5,P001959,665
L5,P001020,666
L5,P004779,667
L5,P007821,668
L5,P005999,669
L5,P009689,670
L5,P001133,671
L5,P009819,672
L5,P000195,673
L5,P004440,674
L5,P003745,675
L5,P003647,676
L5,P001004,677
L5,P008254,678
L5,P001249,679
L5,P001957,680
L5,P005615,681
L5,P003945,682
L5,P004790,683
L5,P000932,684
L5,P003964,685
L5,P008120,686
L5,P007096,687
L5,P005459,688
L5,P007600,689
L5,P004745,690
L5,P007318,691
L5,P007064,692
L5,P007866,693
L5,P001182,694
L5,P005220,695
L5,P008797,696
L5,P002722,697
L5,P006406,698
L5,P009613,699
L5,P007092,700
L5,P008880,701
L5,P004864,702
L5,P008617,703
L5,P007599,704
L5,P007494,705
L5,P003680,706
L5,P000781,707
L5,P009332,708
L5,P005925,709
L5,P009512,710
L5,P008113,711
L5,P008369,712
L5,P001169,713
L5,P004792,714
L5,P007843,715
L5,P007481,716
L5,P002843,717
L5,P008504,718
L5,P003746,719
L5,P001600,720
L5,P003685,721
L5,P004496,722
L5,P002038,723
L5,P002254,724
L5,P009509,725
L5,P002659,726
L5,P008990,727
L5,P003241,728
L5,P003570,729
L5,P007393,730
L5,P001079,731
L5,P008630,732
L5,P007292,733
L5,P006798,734
L5,P007948,735
L5,P002663,736
L5,P006105,737
L5,P009864,738
L5,P001068,739
L5,P003118,740
L5,P004653,741
L5,P006233,742
L5,P009211,743
L5,P004195,744
L5,P007389,745
L5,P009438,746
L5,P002368,747
L5,P006478,748
L5,P005318,749
L5,P002909,750
L5,P001546,751
L5,P007379,752
L5,P002589,753
L5,P006690,754
L5,P001686,755
L5,P005375,756
L5,P003417,757
L5,P004828,758
L5,P001685,759
L5,P001806,760
L5,P004627,761
L5,P000870,762
L5,P003105,763
L5,P007074,764
L5,P007127,765
L5,P006669,766
L5,P006646,767
L5,P009987,768
L5,P006323,769
L5,P007326,770
L5,P003481,771
L5,P001021,772
L5,P001379,773
L5,P001628,774
L5,P003460,775
L5,P000208,776
L5,P006166,777
L5,P008168,778
L5,P009961,779
L5,P002179,780
L5,P006530,781
L5,P001269,782
L5,P000248,783
L5,P006292,784
L5,P001567,785
L5,P001526,786
L5,P007611,787
L5,P001095,788
L5,P007626,789
L5,P003848,790
L5,P003906,791
L5,P002069,792
L5,P002032,793
L5,P007483,794
L5,P000939,795
L5,P005703,796
L5,P008166,797
L5,P007161,798
L5,P009333,799
L5,P002571,800
L5,P002023,801
L5,P003174,802
L5,P001642,803
L5,P009940,804
L5,P007502,805
L5,P007392,806
L5,P002002,807
L5,P008027,808
L5,P007322,809
L5,P004264,810
L5,P000715,811
L5,P003386,812
L5,P008183,813
L5,P000803,814
L5,P002674,815
L5,P007068,816
L5,P006742,817
L5,P000306,818
L5,P001932,819
L5,P002790,820
L5,P006644,821
L5,P006707,822
L5,P009321,823
L5,P000953,824
L5,P009162,825
L5,P000499,826
L5,P002015,827
L5,P003396,828
L5,P000896,829
L5,P007343,830
L5,P007921,831
L5,P009349,832
L5,P005139,833
L5,P000264,834
L5,P009708,835
L5,P000163,836
L5,P000251,837
L5,P009001,838
L5,P003084,839
L5,P006331,840
L5,P004674,841
L5,P005949,842
L5,P003320,843
L5,P003273,844
L5,P001073,845
L5,P008641,846
L5,P009250,847
L5,P000170,848
L5,P008604,849
L5,P008298,850
L5,P007020,851
L5,P007291,852
L5,P007512,853
L5,P006140,854
L5,P008467,855
L5,P008749,856
L5,P008690,857
L5,P002725,858
L5,P006914,859
L5,P008141,860
L5,P000925,861
L5,P006215,862
L5,P004590,863
L5,P004527,864
L5,P008217,865
L5,P003476,866
L5,P005689,867
L5,P000021,868
L5,P004028,869
L5,P002478,870
L5,P006154,871
L5,P006234,872
L5,P001372,873
L5,P006402,874
L5,P008260,875
L5,P004166,876
L5,P006575,877
L5,P004242,878
L5,P000504,879
L5,P004983,880
L5,P008566,881
L5,P007170,882
L5,P001343,883
L5,P006953,884
L5,P008002,885
L5,P008212,886
L5,P005836,887
L5,P005498,888
L5,P005760,889
L5,P007382,890
L5,P006188,891
L5,P006829,892
L5,P007264,893
L5,P008457,894
L5,P003143,895
L5,P003161,896
L5,P002484,897
L5,P002101,898
L5,P000768,899
L5,P007449,900
L5,P008590,901
L5,P003371,902
L5,P009279,903
L5,P000266,904
L5,P000856,905
L5,P005288,906
L5,P009602,907
L5,P009067,908
L5,P003755,909
L5,P007527,910
L5,P000217,911
L5,P002482,912
L5,P003260,913
L5,P000289,914
L5,P000257,915
L5,P008718,916
L5,P003858,917
L5,P009571,918
L5,P000691,919
L5,P005558,920
L5,P006008,921
L5,P002590,922
L5,P007408,923
L5,P002525,924
L5,P003880,925
L5,P004899,926
L5,P005672,927
L5,P004053,928
L5,P000858,929
L5,P003083,930
L5,P003164,931
L5,P006128,932
L5,P000484,933
L5,P001430,934
L5,P003666,935
L5,P002844,936
L5,P000992,937
L5,P004928,938
L5,P001202,939
L5,P003843,940
L5,P001431,941
L5,P004490,942
L5,P000252,943
L5,P007919,944
L5,P003655,945
L5,P008761,946
L5,P001315,947
L5,P000888,948
L5,P000354,949
L5,P006145,950
L5,P003098,951
L5,P005750,952
L5,P005503,953
L5,P004451,954
L5,P007131,955
L5,P008906,956
L5,P009069,957
L5,P007244,958
L5,P001154,959
L5,P009265,960
L5,P002391,961
L5,P002476,962
L5,P007308,963
L5,P009886,964
L5,P001009,965
L5,P007867,966
L5,P000472,967
L5,P002765,968
L5,P009056,969
L5,P002244,970
L5,P006320,971
L5,P000435,972
L5,P002247,973
L5,P005771,974
L5,P004832,975
L5,P007597,976
L5,P005877,977
L5,P000686,978
L5,P004230,979
L5,P009464,980
L5,P001455,981
L5,P005521,982
L5,P009465,983
L5,P000186,984
L5,P003219,985
L5,P007563,986
L5,P008592,987
L5,P009444,988
L5,P009076,989
L5,P006337,990
L5,P008507,991
L5,P000757,992
L5,P002999,993
L5,P006771,994
L5,P009136,995
L5,P008616,996
L5,P009186,997
L5,P006291,998
L5,P007067,999
L5,P003159,1000
L5,P004568,1001
L5,P008129,1002
L5,P006380,1003
L5,P000762,1004
L5,P004356,1005
L5,P006583,1006
L5,P000467,1007
L5,P000274,1008
L5,P006285,1009
L5,P009488,1010
L5,P000649,1011
L5,P006934,1012
L5,P006504,1013
L5,P009992,1014
L5,P002496,1015
L5,P003015,1016
L5,P000805,1017
L5,P001965,1018
L5,P005941,1019
L5,P003388,1020
L5,P005707,1021
L5,P005302,1022
L5,P006392,1023
L5,P009931,1024
L5,P001358,1025
L5,P000297,1026
L5,P007104,1027
L5,P008434,1028
L5,P004294,1029
L5,P008316,1030
L5,P002220,1031
L5,P000202,1032
L5,P000854,1033
L5,P007752,1034
L5,P009821,1035
L5,P005062,1036
L5,P004929,1037
L5,P009137,1038
L5,P008157,1039
L5,P000076,1040
L5,P001765,1041
L5,P004843,1042
L5,P000613,1043
L5,P008456,1044
L5,P003794,1045
L5,P004675,1046
L5,P001471,1047
L5,P000457,1048
L5,P009206,1049
L5,P008015,1050
L5,P004602,1051
L5,P002261,1052
L5,P005143,1053
L5,P009042,1054
L5,P006681,1055
L5,P007093,1056
L5,P004895,1057
L5,P003202,1058
L5,P005192,1059
L5,P006205,1060
L5,P002089,1061
L5,P006650,1062
L5,P005151,1063
L5,P008697,1064
L5,P009174,1065
L5,P007126,1066
L5,P001633,1067
L5,P001255,1068
L5,P007196,1069
L5,P009071,1070
L5,P002168,1071
L5,P008527,1072
L5,P006068,1073
L5,P000571,1074
L5,P000868,1075
L5,P000164,1076
L5,P004314,1077
L5,P001049,1078
L5,P003319,1079
L5,P005090,1080
L5,P009446,1081
L5,P006201,1082
L5,P009715,1083
L5,P006396,1084
L5,P004183,1085
L5,P005311,1086
L5,P004682,1087
L5,P008650,1088
L5,P001573,1089
L5,P009315,1090
L5,P000677,1091
L5,P001621,1092
L5,P003611,1093
L5,P006004,1094
L5,P008177,1095
L5,P003203,1096
L5,P008218,1097
L5,P001696,1098
L5,P004420,1099
L5,P005883,1100
L5,P005002,1101
L5,P003839,1102
L5,P009129,1103
L5,P001288,1104
L5,P008334,1105
L5,P007805,1106
L5,P006259,1107
L5,P008229,1108
L5,P002985,1109
L5,P005017,1110
L5,P007402,1111
L5,P005786,1112
L5,P009580,1113
L5,P006767,1114
L5,P006194,1115
L5,P003502,1116
L5,P001071,1117
L5,P004267,1118
L5,P003626,1119
L5,P004531,1120
L5,P004923,1121
L5,P005970,1122
L5,P002574,1123
L5,P009719,1124
L5,P008003,1125
L5,P009112,1126
L5,P005527,1127
L5,P008967,1128
L5,P005852,1129
L5,P000835,1130
L5,P001635,1131
L5,P004936,1132
L5,P008420,1133
L5,P001254,1134
L5,P003851,1135
L5,P009532,1136
L5,P005287,1137
L5,P006144,1138
L5,P004888,1139
L5,P003173,1140
L5,P000826,1141
L5,P006970,1142
L5,P008859,1143
L5,P002925,1144
L5,P007188,1145
L5,P007031,1146
L5,P002898,1147
L5,P000509,1148
L5,P009622,1149
L5,P008136,1150
L5,P009036,1151
L5,P005337,1152
L5,P004315,1153
L5,P004669,1154
L5,P001850,1155
L5,P008496,1156
L5,P003500,1157
L5,P005171,1158
L5,P003595,1159
L5,P001292,1160
L5,P008367,1161
L5,P008627,1162
L5,P007994,1163
L5,P002408,1164
L5,P001411,1165
L5,P009528,1166
L5,P006036,1167
L5,P001785,1168
L5,P007515,1169
L5,P004694,1170
L5,P001869,1171
L5,P005142,1172
L5,P005374,1173
L5,P004062,1174
L5,P008558,1175
L5,P005444,1176
L5,P000718,1177
L5,P008745,1178
L5,P001797,1179
L5,P005195,1180
L5,P009339,1181
L5,P008190,1182
L5,P009984,1183
L5,P001548,1184
L5,P002054,1185
L5,P002595,1186
L5,P003271,1187
L5,P000592,1188
L5,P004145,1189
L5,P009226,1190
L5,P002643,1191
L5,P004189,1192
L5,P005308,1193
L5,P003634,1194
L5,P000363,1195
L5,P005385,1196
L5,P009454,1197
L5,P001421,1198
L5,P003954,1199
L5,P006249,1200
L6,P009034,1
L6,P008640,2
L6,P002217,3
L6,P004717,4
L6,P009624,5
L6,P001603,6
L6,P000696,7
L6,P003588,8
L6,P007562,9
L6,P004684,10
L6,P008152,11
L6,P004074,12
L6,P008539,13
L6,P001472,14
L6,P007584,15
L6,P004387,16
L6,P004201,17
L6,P003338,18
L6,P001664,19
L6,P008981,20
L6,P006689,21
L6,P005044,22
L6,P004101,23
L6,P003279,24
L6,P006172,25
L6,P008727,26
L6,P009612,27
L6,P007664,28
L6,P007733,29
L6,P004019,30
L6,P004518,31
L6,P001445,32
L6,P007259,33
L6,P007431,34
L6,P004579,35
L6,P001365,36
L6,P006754,37
L6,P006725,38
L6,P001416,39
L6,P007191,40
L6,P000066,41
L6,P000839,42
L6,P002430,43
L6,P009650,44
L6,P008025,45
L6,P009625,46
L6,P004907,47
L6,P003653,48
L6,P004914,49
L6,P005183,50
L6,P004982,51
L6,P002019,52
L6,P008227,53
L6,P004092,54
L6,P002633,55
L6,P007152,56
L6,P004160,57
L6,P000238,58
L6,P000850,59
L6,P003733,60
L6,P006948,61
L6,P004988,62
L6,P009899,63
L6,P003859,64
L6,P005997,65
L6,P007631,66
L6,P007452,67
L6,P008509,68
L6,P006623,69
L6,P000918,70
L6,P005284,71
L6,P002276,72
L6,P003798,73
L6,P002721,74
L6,P005583,75
L6,P004500,76
L6,P006979,77
L6,P007059,78
L6,P007030,79
L6,P005136,80
L6,P003999,81
L6,P009472,82
L6,P003868,83
L6,P007683,84
L6,P001222,85
L6,P002132,86
L6,P002277,87
L6,P007840,88
L6,P005734,89
L6,P001877,90
L6,P006933,91
L6,P002318,92
L6,P003055,93
L6,P007909,94
L6,P004097,95
L6,P005303,96
L6,P003227,97
L6,P000524,98
L6,P009121,99
