plate_id,area,stack_id,level,thickness_mm,width_mm,length_mm,weight_ton,project_id,segment_id,status,eligible_lines
P008402,D,D-S058,6,6.0,2800.0,8000.0,0.961,PRJ044,SEG0722,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008403,A,A-S012,15,30.0,2200.0,16000.0,9.005,PRJ073,SEG0256,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008404,C,C-S030,6,16.0,2500.0,9000.0,2.747,PRJ057,SEG0389,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008405,A,A-S110,12,40.0,2200.0,8000.0,5.465,PRJ037,SEG0265,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008406,C,C-S014,7,25.0,2000.0,14000.0,5.896,PRJ024,SEG0023,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008407,A,A-S067,12,12.0,1800.0,8000.0,1.238,PRJ044,SEG0149,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008408,A,A-S045,11,16.0,1800.0,10000.0,2.113,PRJ001,SEG0123,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008409,C,C-S061,10,10.0,2800.0,12000.0,2.835,PRJ006,SEG0670,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008410,B,B-S117,12,16.0,2500.0,12000.0,3.843,PRJ069,SEG0183,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008411,A,A-S120,4,25.0,1800.0,16000.0,5.186,PRJ038,SEG0386,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008412,C,C-S043,16,8.0,3000.0,9000.0,1.692,PRJ002,SEG0298,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008413,D,D-S055,13,40.0,2200.0,10000.0,7.382,PRJ035,SEG0739,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008414,C,C-S095,7,14.0,2800.0,12000.0,3.873,PRJ050,SEG0334,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008415,D,D-S019,7,8.0,2800.0,14000.0,2.459,PRJ008,SEG0726,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008416,D,D-S015,3,12.0,2200.0,9000.0,1.859,PRJ012,SEG0545,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008417,C,C-S010,20,30.0,2800.0,8000.0,5.497,PRJ054,SEG0604,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008418,B,B-S116,11,6.0,2200.0,6000.0,0.611,PRJ014,SEG0703,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008419,B,B-S072,3,10.0,1500.0,10000.0,1.076,PRJ042,SEG0240,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008420,C,C-S040,7,40.0,1500.0,6000.0,2.86,PRJ042,SEG0113,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008421,B,B-S100,9,30.0,2500.0,9000.0,5.672,PRJ029,SEG0112,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008422,A,A-S003,3,12.0,2800.0,9000.0,2.457,PRJ078,SEG0266,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008423,D,D-S016,16,6.0,2500.0,16000.0,1.81,PRJ052,SEG0434,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008424,B,B-S026,1,30.0,2500.0,8000.0,4.437,PRJ075,SEG0278,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008425,C,C-S093,10,20.0,2000.0,8000.0,2.564,PRJ074,SEG0479,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008426,B,B-S078,18,16.0,2000.0,12000.0,3.041,PRJ034,SEG0404,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008427,D,D-S088,20,30.0,3000.0,9000.0,6.439,PRJ070,SEG0291,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008428,B,B-S089,14,6.0,1800.0,14000.0,1.12,PRJ021,SEG0517,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008429,B,B-S060,17,20.0,2200.0,12000.0,4.185,PRJ068,SEG0640,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008430,C,C-S037,17,20.0,2800.0,9000.0,3.942,PRJ074,SEG0611,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008431,D,D-S007,5,6.0,2800.0,6000.0,0.764,PRJ018,SEG0191,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008432,A,A-S098,14,8.0,2200.0,9000.0,1.13,PRJ044,SEG0632,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008433,B,B-S110,14,6.0,2000.0,9000.0,0.8,PRJ078,SEG0539,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008434,D,D-S006,5,25.0,1500.0,12000.0,3.688,PRJ049,SEG0640,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008435,C,C-S083,10,16.0,2800.0,14000.0,4.966,PRJ021,SEG0198,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008436,C,C-S036,11,25.0,1500.0,12000.0,3.326,PRJ042,SEG0549,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008437,A,A-S115,3,18.0,2000.0,9000.0,2.681,PRJ021,SEG0701,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008438,B,B-S057,7,18.0,1800.0,6000.0,1.62,PRJ026,SEG0563,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008439,D,D-S007,1,18.0,2500.0,14000.0,4.877,PRJ068,SEG0315,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008440,B,B-S031,15,18.0,2800.0,9000.0,3.845,PRJ006,SEG0405,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008441,A,A-S054,16,6.0,2500.0,12000.0,1.468,PRJ004,SEG0702,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008442,A,A-S101,19,6.0,2200.0,16000.0,1.818,PRJ077,SEG0708,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008443,B,B-S009,8,14.0,2500.0,9000.0,2.462,PRJ077,SEG0584,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008444,B,B-S046,9,6.0,3000.0,16000.0,2.446,PRJ002,SEG0772,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008445,D,D-S001,12,25.0,2500.0,9000.0,4.412,PRJ073,SEG0604,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008446,C,C-S066,17,40.0,2000.0,14000.0,8.586,PRJ066,SEG0654,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008447,B,B-S051,17,25.0,2200.0,10000.0,4.011,PRJ061,SEG0382,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008448,C,C-S073,10,18.0,2800.0,16000.0,6.865,PRJ074,SEG0162,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008449,B,B-S117,17,40.0,2000.0,16000.0,10.97,PRJ058,SEG0243,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008450,B,B-S056,3,14.0,2000.0,10000.0,2.299,PRJ049,SEG0360,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008451,D,D-S047,7,6.0,1800.0,9000.0,0.788,PRJ074,SEG0658,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008452,B,B-S087,19,50.0,2200.0,10000.0,8.682,PRJ058,SEG0447,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008453,C,C-S035,16,6.0,1800.0,10000.0,0.868,PRJ079,SEG0559,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008454,D,D-S080,1,50.0,3000.0,12000.0,12.878,PRJ079,SEG0799,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008455,C,C-S087,11,25.0,2800.0,8000.0,4.39,PRJ001,SEG0573,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008456,D,D-S085,16,18.0,2800.0,8000.0,3.329,PRJ015,SEG0716,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008457,A,A-S011,9,16.0,1800.0,16000.0,3.26,PRJ018,SEG0234,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008458,A,A-S048,21,25.0,2800.0,12000.0,5.988,PRJ021,SEG0556,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008459,C,C-S072,18,40.0,2000.0,16000.0,9.54,PRJ015,SEG0370,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008460,C,C-S058,20,50.0,2000.0,16000.0,12.966,PRJ061,SEG0400,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008461,B,B-S095,2,6.0,2800.0,10000.0,1.217,PRJ074,SEG0488,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008462,B,B-S077,21,50.0,2500.0,9000.0,9.152,PRJ029,SEG0765,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008463,A,A-S045,4,30.0,3000.0,14000.0,10.724,PRJ004,SEG0011,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008464,C,C-S038,8,10.0,2200.0,16000.0,2.765,PRJ006,SEG0012,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008465,A,A-S096,11,50.0,2800.0,8000.0,8.791,PRJ044,SEG0033,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008466,D,D-S041,18,20.0,2500.0,6000.0,2.203,PRJ019,SEG0478,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008467,C,C-S067,5,25.0,1800.0,6000.0,1.934,PRJ017,SEG0673,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008468,B,B-S024,9,6.0,2800.0,6000.0,0.72,PRJ015,SEG0124,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008469,B,B-S044,20,6.0,2200.0,6000.0,0.567,PRJ078,SEG0352,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008470,D,D-S092,20,6.0,1500.0,12000.0,0.831,PRJ015,SEG0496,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008471,C,C-S081,4,12.0,1500.0,6000.0,0.778,PRJ043,SEG0611,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008472,C,C-S028,11,10.0,1500.0,8000.0,1.033,PRJ073,SEG0201,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008473,C,C-S049,13,50.0,1500.0,8000.0,4.704,PRJ013,SEG0725,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008474,D,D-S093,17,6.0,2800.0,9000.0,1.224,PRJ080,SEG0638,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008475,D,D-S104,5,12.0,2500.0,12000.0,2.984,PRJ017,SEG0438,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008476,D,D-S012,4,40.0,1800.0,6000.0,3.618,PRJ080,SEG0048,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008477,D,D-S082,20,12.0,2200.0,10000.0,1.95,PRJ057,SEG0057,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008478,C,C-S117,8,30.0,2200.0,16000.0,7.716,PRJ063,SEG0330,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008479,A,A-S079,19,18.0,2800.0,10000.0,3.902,PRJ066,SEG0535,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008480,C,C-S032,15,6.0,2800.0,6000.0,0.751,PRJ039,SEG0738,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008481,B,B-S036,19,10.0,2500.0,8000.0,1.428,PRJ038,SEG0426,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008482,B,B-S006,11,10.0,3000.0,12000.0,3.057,PRJ011,SEG0780,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008483,D,D-S095,16,20.0,2000.0,6000.0,1.978,PRJ067,SEG0301,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008484,B,B-S077,1,50.0,2200.0,6000.0,5.079,PRJ010,SEG0235,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008485,D,D-S065,11,18.0,2500.0,10000.0,3.205,PRJ005,SEG0153,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008486,D,D-S059,7,8.0,1500.0,8000.0,0.795,PRJ008,SEG0623,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008487,D,D-S083,4,16.0,2200.0,12000.0,2.993,PRJ015,SEG0145,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008488,D,D-S055,3,40.0,3000.0,12000.0,10.838,PRJ080,SEG0139,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008489,A,A-S009,7,6.0,2800.0,16000.0,2.117,PRJ015,SEG0007,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008490,C,C-S016,20,10.0,2000.0,9000.0,1.546,PRJ027,SEG0683,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008491,B,B-S023,18,50.0,2200.0,10000.0,9.005,PRJ039,SEG0334,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008492,D,D-S057,3,14.0,2800.0,6000.0,1.816,PRJ014,SEG0212,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008493,C,C-S080,8,18.0,3000.0,14000.0,5.636,PRJ056,SEG0134,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008494,A,A-S016,8,16.0,1500.0,6000.0,1.066,PRJ047,SEG0284,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008495,C,C-S116,3,25.0,3000.0,16000.0,9.837,PRJ033,SEG0729,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008496,D,D-S066,13,14.0,1800.0,10000.0,2.114,PRJ073,SEG0022,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008497,C,C-S091,10,40.0,1500.0,14000.0,6.983,PRJ059,SEG0476,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008498,B,B-S076,2,14.0,2500.0,6000.0,1.729,PRJ034,SEG0119,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008499,D,D-S073,16,8.0,1800.0,6000.0,0.692,PRJ042,SEG0004,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008500,C,C-S073,4,30.0,1500.0,6000.0,2.04,PRJ045,SEG0096,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008501,B,B-S070,3,8.0,1800.0,9000.0,1.001,PRJ051,SEG0314,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008502,C,C-S088,7,30.0,1800.0,8000.0,3.067,PRJ072,SEG0503,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008503,D,D-S052,19,12.0,3000.0,9000.0,2.32,PRJ064,SEG0725,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008504,B,B-S083,15,12.0,3000.0,16000.0,4.824,PRJ053,SEG0098,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008505,C,C-S005,5,10.0,1500.0,10000.0,1.253,PRJ046,SEG0758,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008506,C,C-S098,10,18.0,2800.0,6000.0,2.524,PRJ071,SEG0312,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008507,C,C-S115,3,14.0,1800.0,6000.0,1.26,PRJ074,SEG0003,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008508,A,A-S097,19,18.0,1500.0,12000.0,2.327,PRJ061,SEG0196,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008509,B,B-S022,12,18.0,2500.0,16000.0,5.451,PRJ005,SEG0478,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008510,B,B-S059,8,8.0,2800.0,12000.0,2.274,PRJ017,SEG0006,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008511,D,D-S101,5,50.0,2500.0,14000.0,13.198,PRJ034,SEG0185,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008512,C,C-S089,13,18.0,1800.0,6000.0,1.431,PRJ017,SEG0465,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008513,C,C-S096,11,30.0,1500.0,12000.0,4.255,PRJ059,SEG0266,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008514,B,B-S070,1,20.0,1800.0,10000.0,2.729,PRJ056,SEG0543,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008515,A,A-S005,7,12.0,3000.0,9000.0,2.66,PRJ048,SEG0560,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008516,D,D-S097,6,8.0,2800.0,14000.0,2.431,PRJ008,SEG0228,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008517,D,D-S048,18,50.0,2000.0,12000.0,8.988,PRJ024,SEG0598,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008518,D,D-S054,2,20.0,2500.0,12000.0,4.539,PRJ035,SEG0465,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008519,A,A-S018,6,50.0,2000.0,12000.0,10.178,PRJ078,SEG0509,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008520,D,D-S002,10,12.0,1800.0,10000.0,1.709,PRJ072,SEG0373,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008521,B,B-S112,3,25.0,3000.0,8000.0,5.039,PRJ044,SEG0224,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008522,D,D-S031,10,50.0,2500.0,12000.0,11.602,PRJ038,SEG0316,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008523,B,B-S054,12,40.0,2000.0,12000.0,6.793,PRJ078,SEG0800,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008524,C,C-S101,13,20.0,2500.0,16000.0,6.137,PRJ059,SEG0641,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008525,C,C-S072,7,30.0,1800.0,10000.0,4.513,PRJ015,SEG0311,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008526,A,A-S010,18,16.0,2000.0,14000.0,3.309,PRJ023,SEG0038,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008527,D,D-S049,7,25.0,1500.0,14000.0,4.521,PRJ044,SEG0183,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008528,D,D-S071,12,20.0,2200.0,16000.0,5.394,PRJ055,SEG0030,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008529,C,C-S063,21,8.0,1500.0,9000.0,0.831,PRJ017,SEG0139,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008530,B,B-S042,2,30.0,2500.0,8000.0,4.334,PRJ073,SEG0084,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008531,B,B-S100,2,40.0,2200.0,9000.0,6.497,PRJ075,SEG0381,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008532,A,A-S084,8,8.0,2800.0,16000.0,2.593,PRJ077,SEG0780,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008533,A,A-S086,6,40.0,3000.0,6000.0,5.451,PRJ038,SEG0546,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008534,B,B-S034,2,14.0,1500.0,14000.0,2.441,PRJ044,SEG0210,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008535,B,B-S094,14,14.0,3000.0,9000.0,2.939,PRJ024,SEG0722,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008536,C,C-S100,7,14.0,2800.0,14000.0,3.98,PRJ015,SEG0415,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008537,D,D-S075,7,30.0,1500.0,6000.0,2.009,PRJ061,SEG0423,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008538,B,B-S116,15,20.0,2800.0,12000.0,5.454,PRJ008,SEG0004,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008539,A,A-S116,16,25.0,3000.0,6000.0,3.73,PRJ006,SEG0795,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008540,A,A-S118,16,6.0,2000.0,6000.0,0.618,PRJ068,SEG0799,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008541,C,C-S060,17,12.0,2500.0,12000.0,2.792,PRJ006,SEG0138,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008542,B,B-S033,10,10.0,2000.0,14000.0,2.164,PRJ050,SEG0116,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008543,A,A-S080,7,18.0,2200.0,14000.0,4.315,PRJ070,SEG0555,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008544,B,B-S009,9,40.0,1500.0,10000.0,4.812,PRJ074,SEG0499,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008545,A,A-S080,9,50.0,1800.0,16000.0,11.638,PRJ048,SEG0026,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008546,B,B-S082,18,10.0,1800.0,14000.0,1.967,PRJ049,SEG0715,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008547,B,B-S028,15,18.0,2500.0,14000.0,4.491,PRJ040,SEG0210,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008548,C,C-S016,21,30.0,2500.0,14000.0,7.924,PRJ029,SEG0261,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008549,B,B-S065,7,25.0,2200.0,10000.0,3.901,PRJ042,SEG0504,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008550,B,B-S006,12,25.0,2800.0,12000.0,6.7,PRJ046,SEG0567,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008551,C,C-S032,21,10.0,2800.0,14000.0,3.254,PRJ078,SEG0695,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008552,C,C-S015,17,12.0,2800.0,10000.0,2.667,PRJ034,SEG0262,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008553,D,D-S115,8,25.0,2800.0,8000.0,4.481,PRJ011,SEG0662,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008554,B,B-S002,15,14.0,2500.0,12000.0,3.139,PRJ043,SEG0444,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008555,D,D-S069,4,50.0,2000.0,9000.0,7.205,PRJ010,SEG0482,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008556,B,B-S116,5,20.0,1800.0,14000.0,3.746,PRJ014,SEG0190,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008557,B,B-S089,15,50.0,2800.0,6000.0,6.889,PRJ011,SEG0447,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008558,B,B-S030,10,20.0,2500.0,9000.0,3.373,PRJ005,SEG0447,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008559,D,D-S104,13,20.0,2500.0,9000.0,3.551,PRJ056,SEG0179,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008560,B,B-S066,14,16.0,2200.0,8000.0,2.012,PRJ063,SEG0402,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008561,D,D-S001,10,16.0,2800.0,14000.0,5.4,PRJ026,SEG0219,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008562,C,C-S021,14,12.0,2800.0,16000.0,4.248,PRJ053,SEG0613,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008563,A,A-S099,8,25.0,2500.0,9000.0,4.337,PRJ055,SEG0674,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008564,B,B-S061,6,8.0,2200.0,16000.0,2.198,PRJ016,SEG0708,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008565,D,D-S080,9,16.0,2200.0,16000.0,4.57,PRJ037,SEG0203,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008566,C,C-S103,8,16.0,2000.0,10000.0,2.467,PRJ051,SEG0223,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008567,D,D-S108,3,50.0,2500.0,10000.0,10.01,PRJ036,SEG0553,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008568,B,B-S013,6,20.0,2000.0,16000.0,4.613,PRJ023,SEG0272,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008569,D,D-S076,11,6.0,2000.0,6000.0,0.52,PRJ031,SEG0079,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008570,C,C-S112,7,18.0,2200.0,9000.0,2.635,PRJ077,SEG0789,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008571,B,B-S002,4,16.0,2000.0,6000.0,1.502,PRJ044,SEG0567,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008572,D,D-S048,2,10.0,2200.0,6000.0,1.027,PRJ027,SEG0335,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008573,C,C-S015,19,40.0,3000.0,10000.0,10.052,PRJ030,SEG0534,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008574,C,C-S032,19,8.0,3000.0,14000.0,2.429,PRJ035,SEG0409,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008575,A,A-S027,10,6.0,1500.0,8000.0,0.586,PRJ075,SEG0026,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008576,A,A-S099,21,8.0,2500.0,8000.0,1.221,PRJ071,SEG0104,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008577,D,D-S080,20,14.0,2000.0,14000.0,3.128,PRJ021,SEG0469,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008578,B,B-S063,5,50.0,2000.0,9000.0,7.63,PRJ054,SEG0683,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008579,C,C-S056,20,30.0,3000.0,16000.0,11.821,PRJ006,SEG0327,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008580,B,B-S014,11,18.0,3000.0,14000.0,6.078,PRJ025,SEG0080,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008581,D,D-S106,15,16.0,1500.0,14000.0,2.689,PRJ012,SEG0622,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008582,D,D-S088,1,8.0,2200.0,8000.0,1.13,PRJ059,SEG0700,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008583,D,D-S096,4,25.0,2000.0,12000.0,5.134,PRJ041,SEG0008,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008584,B,B-S117,11,12.0,2000.0,16000.0,2.93,PRJ036,SEG0156,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008585,B,B-S041,17,14.0,1800.0,9000.0,1.822,PRJ034,SEG0689,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008586,C,C-S051,5,18.0,2500.0,8000.0,2.876,PRJ067,SEG0579,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008587,A,A-S020,14,8.0,2000.0,16000.0,1.815,PRJ050,SEG0600,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008588,C,C-S090,8,10.0,2500.0,14000.0,2.903,PRJ072,SEG0511,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008589,A,A-S068,4,18.0,1500.0,8000.0,1.749,PRJ027,SEG0232,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008590,C,C-S068,19,50.0,3000.0,8000.0,10.005,PRJ007,SEG0551,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008591,C,C-S074,2,16.0,2200.0,14000.0,3.795,PRJ043,SEG0724,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008592,A,A-S075,5,12.0,2800.0,8000.0,1.964,PRJ067,SEG0694,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008593,C,C-S038,10,25.0,1800.0,10000.0,3.882,PRJ032,SEG0795,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P008594,C,C-S015,18,40.0,2800.0,9000.0,8.138,PRJ005,SEG0621,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
