plate_id,area,stack_id,level,thickness_mm,width_mm,length_mm,weight_ton,project_id,segment_id,status,eligible_lines
P006251,D,D-S047,9,50.0,2200.0,9000.0,8.083,PRJ024,SEG0017,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006252,D,D-S120,3,25.0,2800.0,16000.0,8.373,PRJ054,SEG0607,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006253,B,B-S006,14,6.0,2800.0,8000.0,1.095,PRJ007,SEG0097,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006254,B,B-S009,13,8.0,3000.0,6000.0,1.056,PRJ072,SEG0771,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006255,B,B-S083,11,20.0,1500.0,12000.0,2.73,PRJ017,SEG0749,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006256,D,D-S035,5,25.0,2000.0,6000.0,2.437,PRJ004,SEG0108,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006257,B,B-S048,2,40.0,1800.0,6000.0,3.202,PRJ034,SEG0093,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006258,A,A-S097,6,10.0,2200.0,16000.0,2.815,PRJ003,SEG0215,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006259,C,C-S057,2,30.0,1800.0,8000.0,3.215,PRJ029,SEG0393,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006260,B,B-S025,1,50.0,3000.0,9000.0,11.083,PRJ061,SEG0395,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006261,A,A-S079,9,14.0,2500.0,6000.0,1.491,PRJ028,SEG0589,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006262,B,B-S001,10,14.0,2200.0,10000.0,2.322,PRJ012,SEG0674,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006263,B,B-S006,10,10.0,1500.0,16000.0,1.74,PRJ080,SEG0067,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006264,A,A-S096,2,10.0,2000.0,10000.0,1.508,PRJ046,SEG0024,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006265,B,B-S007,11,16.0,2200.0,8000.0,2.347,PRJ029,SEG0468,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006266,B,B-S105,16,12.0,1800.0,12000.0,1.859,PRJ005,SEG0534,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006267,A,A-S102,16,50.0,2200.0,14000.0,11.454,PRJ020,SEG0471,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006268,B,B-S014,5,16.0,2200.0,14000.0,3.626,PRJ019,SEG0155,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006269,D,D-S018,15,18.0,1800.0,9000.0,2.125,PRJ011,SEG0396,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006270,B,B-S011,2,16.0,2000.0,6000.0,1.469,PRJ031,SEG0045,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006271,B,B-S071,15,16.0,2500.0,10000.0,3.364,PRJ021,SEG0761,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006272,B,B-S018,1,30.0,1800.0,9000.0,3.443,PRJ031,SEG0233,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006273,D,D-S105,10,10.0,2200.0,10000.0,1.736,PRJ031,SEG0668,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006274,D,D-S100,1,12.0,3000.0,6000.0,1.754,PRJ065,SEG0451,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006275,B,B-S031,7,30.0,2800.0,16000.0,10.429,PRJ053,SEG0243,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006276,B,B-S031,8,40.0,1800.0,12000.0,7.028,PRJ061,SEG0235,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006277,A,A-S063,1,25.0,2200.0,6000.0,2.6,PRJ031,SEG0291,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006278,D,D-S029,12,20.0,3000.0,10000.0,4.298,PRJ019,SEG0621,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006279,C,C-S101,2,10.0,2800.0,9000.0,1.912,PRJ046,SEG0222,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006280,C,C-S036,12,25.0,1500.0,12000.0,3.728,PRJ074,SEG0391,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006281,D,D-S023,15,14.0,2800.0,8000.0,2.229,PRJ023,SEG0479,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006282,B,B-S001,5,30.0,1800.0,8000.0,3.095,PRJ069,SEG0252,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006283,C,C-S106,3,14.0,1500.0,14000.0,2.4,PRJ046,SEG0395,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006284,C,C-S078,10,14.0,2800.0,10000.0,2.794,PRJ034,SEG0534,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006285,B,B-S116,16,30.0,2000.0,6000.0,2.924,PRJ016,SEG0636,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006286,B,B-S094,6,25.0,3000.0,6000.0,3.649,PRJ021,SEG0767,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006287,A,A-S069,1,8.0,2500.0,16000.0,2.698,PRJ074,SEG0241,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006288,A,A-S120,14,20.0,2500.0,10000.0,3.974,PRJ023,SEG0779,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006289,A,A-S089,10,30.0,2200.0,12000.0,6.123,PRJ062,SEG0131,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006290,B,B-S109,12,12.0,3000.0,10000.0,2.852,PRJ046,SEG0770,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006291,D,D-S004,6,6.0,1500.0,9000.0,0.698,PRJ043,SEG0115,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006292,C,C-S016,4,8.0,2500.0,8000.0,1.242,PRJ061,SEG0648,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006293,B,B-S096,9,16.0,1800.0,8000.0,1.971,PRJ052,SEG0046,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006294,A,A-S050,6,20.0,3000.0,12000.0,5.215,PRJ061,SEG0285,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006295,A,A-S107,10,50.0,2000.0,6000.0,5.13,PRJ075,SEG0515,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006296,D,D-S084,6,40.0,1500.0,10000.0,4.681,PRJ076,SEG0224,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006297,C,C-S080,11,12.0,1500.0,9000.0,1.281,PRJ063,SEG0501,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006298,B,B-S016,8,6.0,2000.0,6000.0,0.516,PRJ014,SEG0402,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006299,A,A-S037,15,8.0,1500.0,10000.0,0.951,PRJ060,SEG0791,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006300,A,A-S054,12,14.0,2500.0,6000.0,1.59,PRJ032,SEG0197,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006301,B,B-S099,7,40.0,2200.0,14000.0,10.434,PRJ027,SEG0759,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006302,A,A-S083,5,6.0,2000.0,10000.0,0.9,PRJ048,SEG0383,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006303,B,B-S047,12,10.0,1800.0,10000.0,1.441,PRJ050,SEG0552,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006304,C,C-S039,12,18.0,2200.0,12000.0,3.809,PRJ040,SEG0155,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006305,C,C-S043,14,18.0,3000.0,16000.0,6.935,PRJ045,SEG0493,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006306,C,C-S007,10,40.0,2000.0,8000.0,4.738,PRJ002,SEG0452,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006307,A,A-S018,6,30.0,1800.0,10000.0,3.925,PRJ066,SEG0397,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006308,D,D-S047,2,25.0,1800.0,10000.0,3.477,PRJ056,SEG0456,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006309,A,A-S034,3,8.0,2200.0,12000.0,1.621,PRJ053,SEG0647,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006310,B,B-S089,13,10.0,2800.0,16000.0,3.355,PRJ004,SEG0036,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006311,B,B-S007,10,14.0,2500.0,14000.0,3.748,PRJ025,SEG0580,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006312,A,A-S082,14,30.0,2200.0,12000.0,6.211,PRJ075,SEG0067,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006313,D,D-S071,1,50.0,1500.0,14000.0,8.013,PRJ013,SEG0092,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006314,B,B-S081,8,8.0,2800.0,14000.0,2.582,PRJ026,SEG0345,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006315,A,A-S102,1,8.0,3000.0,9000.0,1.606,PRJ030,SEG0023,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006316,D,D-S114,14,16.0,1800.0,10000.0,2.324,PRJ043,SEG0302,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006317,A,A-S041,8,18.0,2800.0,9000.0,3.817,PRJ004,SEG0791,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006318,C,C-S066,1,18.0,2200.0,10000.0,3.406,PRJ073,SEG0285,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006319,B,B-S066,3,30.0,2000.0,10000.0,4.475,PRJ021,SEG0740,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006320,B,B-S116,15,12.0,2200.0,10000.0,2.144,PRJ019,SEG0561,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006321,B,B-S044,8,25.0,3000.0,8000.0,4.579,PRJ033,SEG0679,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006322,B,B-S048,13,20.0,2000.0,14000.0,4.31,PRJ028,SEG0384,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006323,B,B-S001,15,14.0,1800.0,12000.0,2.546,PRJ008,SEG0680,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006324,C,C-S071,14,50.0,2000.0,12000.0,8.672,PRJ008,SEG0548,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006325,D,D-S105,9,25.0,2000.0,9000.0,3.82,PRJ016,SEG0706,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006326,D,D-S103,6,25.0,2800.0,16000.0,9.276,PRJ004,SEG0674,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006327,B,B-S036,4,20.0,2000.0,8000.0,2.416,PRJ042,SEG0799,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006328,D,D-S019,1,18.0,2500.0,10000.0,3.288,PRJ053,SEG0423,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006329,A,A-S005,8,18.0,1800.0,8000.0,2.174,PRJ044,SEG0714,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006330,D,D-S074,14,8.0,2500.0,14000.0,2.082,PRJ050,SEG0056,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006331,D,D-S110,10,16.0,2800.0,9000.0,3.158,PRJ065,SEG0451,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006332,A,A-S068,15,6.0,1800.0,8000.0,0.7,PRJ073,SEG0122,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006333,C,C-S013,10,16.0,3000.0,9000.0,3.364,PRJ035,SEG0026,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006334,B,B-S101,3,18.0,1500.0,12000.0,2.642,PRJ001,SEG0063,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006335,B,B-S009,8,10.0,1500.0,6000.0,0.753,PRJ043,SEG0284,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006336,B,B-S078,14,6.0,2000.0,10000.0,0.887,PRJ031,SEG0555,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006337,B,B-S119,6,30.0,2200.0,9000.0,5.026,PRJ020,SEG0713,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006338,D,D-S007,6,30.0,2200.0,10000.0,5.083,PRJ077,SEG0522,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006339,C,C-S004,4,18.0,2200.0,16000.0,4.775,PRJ059,SEG0578,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006340,A,A-S055,13,25.0,2800.0,16000.0,9.112,PRJ078,SEG0198,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006341,A,A-S120,11,6.0,1500.0,16000.0,1.165,PRJ018,SEG0793,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006342,A,A-S013,7,25.0,3000.0,10000.0,6.041,PRJ010,SEG0028,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006343,A,A-S034,7,30.0,2000.0,8000.0,4.135,PRJ016,SEG0313,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006344,C,C-S085,10,25.0,3000.0,8000.0,5.008,PRJ030,SEG0691,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006345,C,C-S065,14,50.0,1500.0,6000.0,3.866,PRJ070,SEG0354,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006346,D,D-S059,14,8.0,2500.0,14000.0,2.334,PRJ028,SEG0638,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006347,D,D-S010,8,20.0,2800.0,8000.0,3.537,PRJ019,SEG0653,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006348,A,A-S002,15,10.0,2200.0,8000.0,1.257,PRJ046,SEG0307,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006349,B,B-S033,5,10.0,1500.0,6000.0,0.683,PRJ058,SEG0661,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006350,B,B-S022,2,10.0,2800.0,16000.0,3.715,PRJ004,SEG0195,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006351,B,B-S043,1,20.0,2500.0,14000.0,5.737,PRJ019,SEG0173,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006352,C,C-S114,2,6.0,2200.0,6000.0,0.681,PRJ070,SEG0246,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006353,D,D-S112,2,18.0,2800.0,12000.0,4.745,PRJ029,SEG0020,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006354,D,D-S023,3,40.0,2800.0,12000.0,11.475,PRJ018,SEG0640,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006355,B,B-S015,3,20.0,2800.0,14000.0,6.716,PRJ017,SEG0032,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006356,A,A-S023,5,14.0,2200.0,10000.0,2.252,PRJ013,SEG0044,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006357,D,D-S066,10,16.0,2500.0,10000.0,2.876,PRJ079,SEG0395,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006358,B,B-S052,9,8.0,1500.0,9000.0,0.795,PRJ031,SEG0441,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006359,B,B-S020,6,12.0,1800.0,6000.0,0.92,PRJ006,SEG0258,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006360,B,B-S066,12,8.0,2800.0,9000.0,1.74,PRJ007,SEG0029,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006361,B,B-S054,9,14.0,1800.0,9000.0,1.611,PRJ030,SEG0796,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006362,C,C-S071,2,20.0,1800.0,6000.0,1.767,PRJ005,SEG0480,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006363,D,D-S117,2,10.0,1500.0,10000.0,1.253,PRJ032,SEG0265,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006364,D,D-S023,9,30.0,2200.0,14000.0,6.617,PRJ039,SEG0006,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006365,A,A-S100,11,12.0,1800.0,6000.0,0.951,PRJ035,SEG0454,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006366,B,B-S012,10,8.0,2800.0,8000.0,1.471,PRJ027,SEG0088,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006367,A,A-S032,8,10.0,1800.0,10000.0,1.355,PRJ010,SEG0264,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006368,A,A-S033,1,12.0,1800.0,12000.0,2.153,PRJ063,SEG0095,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006369,B,B-S118,9,25.0,3000.0,6000.0,3.555,PRJ031,SEG0593,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006370,A,A-S018,14,18.0,1500.0,8000.0,1.767,PRJ030,SEG0061,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006371,B,B-S073,5,6.0,2500.0,6000.0,0.724,PRJ029,SEG0768,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006372,A,A-S021,12,20.0,2000.0,6000.0,1.712,PRJ025,SEG0474,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006373,D,D-S077,7,25.0,3000.0,8000.0,4.342,PRJ005,SEG0471,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006374,D,D-S033,9,30.0,3000.0,14000.0,10.434,PRJ050,SEG0379,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006375,D,D-S076,16,30.0,2800.0,14000.0,8.72,PRJ072,SEG0483,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006376,B,B-S007,15,14.0,1500.0,12000.0,1.894,PRJ023,SEG0306,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006377,D,D-S057,14,20.0,2000.0,10000.0,2.908,PRJ060,SEG0057,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006378,D,D-S062,12,8.0,2200.0,10000.0,1.39,PRJ044,SEG0536,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006379,A,A-S016,9,18.0,2800.0,12000.0,4.554,PRJ059,SEG0183,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006380,C,C-S003,12,14.0,3000.0,12000.0,4.247,PRJ035,SEG0104,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006381,D,D-S018,9,50.0,1500.0,12000.0,6.592,PRJ043,SEG0235,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006382,D,D-S075,7,12.0,2000.0,14000.0,2.511,PRJ042,SEG0044,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006383,B,B-S046,9,18.0,2800.0,14000.0,5.438,PRJ059,SEG0559,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006384,A,A-S099,14,30.0,2800.0,9000.0,6.02,PRJ050,SEG0323,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006385,B,B-S109,7,14.0,1800.0,8000.0,1.443,PRJ067,SEG0736,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006386,D,D-S101,10,50.0,1800.0,6000.0,4.016,PRJ039,SEG0790,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006387,B,B-S071,13,8.0,2800.0,6000.0,1.122,PRJ067,SEG0117,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006388,D,D-S083,11,40.0,3000.0,9000.0,7.742,PRJ019,SEG0359,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006389,D,D-S091,12,12.0,3000.0,14000.0,3.904,PRJ030,SEG0150,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006390,D,D-S002,2,10.0,1800.0,16000.0,2.045,PRJ020,SEG0647,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006391,A,A-S026,4,10.0,2000.0,9000.0,1.451,PRJ064,SEG0108,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006392,A,A-S045,13,25.0,2200.0,9000.0,3.537,PRJ065,SEG0632,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006393,B,B-S102,6,40.0,2200.0,9000.0,6.604,PRJ080,SEG0262,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006394,B,B-S039,1,12.0,3000.0,14000.0,4.317,PRJ023,SEG0552,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006395,D,D-S034,9,25.0,1500.0,12000.0,3.203,PRJ077,SEG0225,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006396,D,D-S074,15,16.0,1500.0,12000.0,2.293,PRJ031,SEG0589,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006397,B,B-S075,11,6.0,2200.0,9000.0,0.945,PRJ062,SEG0319,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006398,A,A-S107,4,50.0,2500.0,6000.0,6.468,PRJ052,SEG0543,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006399,D,D-S029,7,50.0,3000.0,12000.0,14.6,PRJ021,SEG0571,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006400,C,C-S048,5,30.0,2500.0,14000.0,7.665,PRJ048,SEG0590,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006401,A,A-S064,6,20.0,2000.0,12000.0,3.41,PRJ005,SEG0777,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006402,B,B-S096,3,40.0,2200.0,9000.0,5.876,PRJ004,SEG0263,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006403,B,B-S060,14,40.0,2200.0,6000.0,4.037,PRJ080,SEG0561,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006404,A,A-S042,4,20.0,3000.0,9000.0,4.344,PRJ059,SEG0787,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006405,B,B-S024,4,18.0,3000.0,6000.0,2.323,PRJ060,SEG0678,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006406,A,A-S041,1,16.0,2200.0,10000.0,2.706,PRJ042,SEG0211,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006407,A,A-S002,8,18.0,2800.0,10000.0,4.065,PRJ057,SEG0358,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006408,D,D-S044,7,12.0,2500.0,14000.0,3.062,PRJ034,SEG0594,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006409,A,A-S087,10,6.0,2000.0,10000.0,1.002,PRJ075,SEG0539,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006410,B,B-S107,8,8.0,2800.0,14000.0,2.224,PRJ025,SEG0587,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006411,D,D-S066,4,10.0,2200.0,10000.0,1.796,PRJ022,SEG0536,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006412,B,B-S072,7,30.0,2800.0,14000.0,9.749,PRJ078,SEG0324,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006413,B,B-S074,14,10.0,3000.0,12000.0,3.078,PRJ007,SEG0395,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006414,D,D-S012,5,40.0,1500.0,8000.0,3.487,PRJ070,SEG0329,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006415,C,C-S101,3,18.0,3000.0,10000.0,4.197,PRJ015,SEG0682,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006416,D,D-S104,1,14.0,2500.0,10000.0,2.7,PRJ005,SEG0305,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006417,A,A-S017,6,50.0,2000.0,10000.0,8.169,PRJ009,SEG0011,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006418,B,B-S120,7,12.0,2500.0,9000.0,2.122,PRJ020,SEG0257,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006419,D,D-S023,2,6.0,2200.0,16000.0,1.723,PRJ053,SEG0561,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006420,C,C-S029,11,16.0,2800.0,6000.0,2.006,PRJ037,SEG0042,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006421,C,C-S095,2,10.0,2800.0,8000.0,1.838,PRJ035,SEG0105,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006422,A,A-S095,16,30.0,2800.0,6000.0,4.184,PRJ025,SEG0359,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006423,A,A-S098,9,14.0,3000.0,9000.0,2.878,PRJ065,SEG0098,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006424,B,B-S049,10,8.0,3000.0,10000.0,2.042,PRJ077,SEG0340,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006425,A,A-S085,12,20.0,2200.0,9000.0,3.072,PRJ045,SEG0016,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006426,A,A-S041,11,30.0,2000.0,14000.0,7.151,PRJ023,SEG0579,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006427,A,A-S058,15,14.0,1500.0,16000.0,2.478,PRJ050,SEG0740,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006428,D,D-S016,3,6.0,2800.0,9000.0,1.28,PRJ055,SEG0469,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006429,D,D-S116,7,40.0,3000.0,9000.0,7.774,PRJ080,SEG0677,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006430,D,D-S005,8,30.0,2500.0,12000.0,7.044,PRJ021,SEG0527,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006431,B,B-S111,4,10.0,1800.0,9000.0,1.389,PRJ004,SEG0396,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006432,B,B-S082,7,30.0,2000.0,14000.0,6.134,PRJ021,SEG0422,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006433,A,A-S095,5,18.0,2500.0,8000.0,2.884,PRJ032,SEG0299,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006434,A,A-S031,10,16.0,3000.0,12000.0,4.119,PRJ060,SEG0078,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006435,D,D-S004,7,10.0,2000.0,14000.0,2.127,PRJ072,SEG0599,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006436,A,A-S027,9,10.0,2000.0,16000.0,2.41,PRJ010,SEG0747,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006437,D,D-S109,11,8.0,2800.0,6000.0,1.097,PRJ002,SEG0796,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006438,A,A-S073,10,25.0,3000.0,16000.0,9.494,PRJ019,SEG0796,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006439,C,C-S066,3,30.0,2200.0,6000.0,2.909,PRJ031,SEG0504,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006440,A,A-S013,2,40.0,2200.0,9000.0,6.491,PRJ008,SEG0040,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006441,A,A-S110,1,16.0,2500.0,12000.0,3.435,PRJ049,SEG0451,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006442,D,D-S077,5,6.0,2500.0,16000.0,2.062,PRJ015,SEG0625,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P006443,B,B-S082,8,25.0,1800.0,16000.0,5.777,PRJ046,SEG0419,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
